method,page,para_index,source,text
text,57,1,data/raw/Nestle_2014_auto-paragraph-parsing.pdf,"Dividend The Board of Directors is proposing a dividend of CHF 2.20 per share, up from CHF 2.15 in 2013."
text,57,1,data/raw/Nestle_2014_auto-paragraph-parsing.pdf,"Outlook While delivering in the short term, we remain focused on our business long term, strengthening the foundations of future growth."
text,57,2,data/raw/Nestle_2014_auto-paragraph-parsing.pdf,"We expect 2015 to be similar to 2014 and we aim to achieve organic growth of around 5% with improvements in margins, underlying earnings per share in constant currencies and capital efficiency."
text,57,3,data/raw/Nestle_2014_auto-paragraph-parsing.pdf,2010 2011 2012 2013 2014 Evolution of the Nestlé S.A. share in 2014 In CHF 72.50
text,57,5,data/raw/Nestle_2014_auto-paragraph-parsing.pdf,J F M A M J J A S O N D P Nestlé S.A. share P Nestlé relative to Swiss Market Index 110.0% 107.5% 105.0% 102.5% 100.0% 97.5% 95.0% 2.20 2.05 1.85 2.15 1.95
text,58,0,data/raw/Nestle_2014_auto-paragraph-parsing.pdf,"Group Risk Management The Nestlé Group Enterprise Risk Management Framework (ERM) is designed to identify, communicate, and mitigate risks in order to minimise their potential impact on the Group."
text,58,0,data/raw/Nestle_2014_auto-paragraph-parsing.pdf,"Nestlé has adopted a dual approach in identifying and assessing risks. A top-down assessment is performed at Group level once a year to create a good understanding of the company's mega-risks, to allocate ownership to drive specific actions around them and take any relevant steps to address them."
text,58,0,data/raw/Nestle_2014_auto-paragraph-parsing.pdf,A bottom-up assessment occurs in parallel annually and focuses on the global risk portfolio in the businesses/ corporate functions.
text,58,0,data/raw/Nestle_2014_auto-paragraph-parsing.pdf,"It involves the aggregation of individual assessments by the Zones, Globally Managed Businesses and all markets."
text,58,0,data/raw/Nestle_2014_auto-paragraph-parsing.pdf,It is intended to provide a high-level risk mapping and allows Group Management to make sound decisions on the future operations of the company and ensure that any risk growing in importance within the organisation is captured and addressed in Nestlé's ERM agenda.
text,58,0,data/raw/Nestle_2014_auto-paragraph-parsing.pdf,"In 2014, a total of 42 risk assessments were performed and updated. An annual compliance risk assessment is performed in the Group Compliance Committee."
text,58,0,data/raw/Nestle_2014_auto-paragraph-parsing.pdf,"Risk assessments are the responsibility of line management; this applies equally to a business, a market or a function, and any mitigating actions identified in the assessments are the responsibility of the individual line management."
text,58,0,data/raw/Nestle_2014_auto-paragraph-parsing.pdf,"If Group-level intervention is required, responsibility for mitigating actions will generally be determined by the Executive Board."
text,58,0,data/raw/Nestle_2014_auto-paragraph-parsing.pdf,"The results of the Group ERM are presented annually to the Executive Board and to the Audit Committee, and conclusions reported to the Board of Directors."
text,58,0,data/raw/Nestle_2014_auto-paragraph-parsing.pdf,Nestlé uses the outcome of stakeholder meetings to better understand potential gaps between internal and external perception of risks and their impact on reputation.
text,58,0,data/raw/Nestle_2014_auto-paragraph-parsing.pdf,Factors affecting results Nestlé's reputation is based on consumers' trust.
text,58,1,data/raw/Nestle_2014_auto-paragraph-parsing.pdf,Any major event triggered by a serious food safety or other compliance issue could have a negative effect on Nestlé's reputation or brand image.
text,58,1,data/raw/Nestle_2014_auto-paragraph-parsing.pdf,"The Group has policies, processes, controls and regular monitoring (dedicated dashboard with relevant KPIs) in place to prevent such events."
text,58,1,data/raw/Nestle_2014_auto-paragraph-parsing.pdf,"The success of the Nestlé Group depends on its ability to anticipate consumer preferences and to offer high-quality, appealing products."
text,58,1,data/raw/Nestle_2014_auto-paragraph-parsing.pdf,"The Group's business is subject to some seasonality, and adverse weather conditions may impact sales."
text,58,1,data/raw/Nestle_2014_auto-paragraph-parsing.pdf,The food industry as a whole is faced with the global challenge of increasing obesity.
text,58,1,data/raw/Nestle_2014_auto-paragraph-parsing.pdf,The Group makes all its products available in a range of sizes and varieties designed to meet all needs and all occasions.
text,58,1,data/raw/Nestle_2014_auto-paragraph-parsing.pdf,"Nestlé is dependent on the sustainable supply of a number of raw materials, packaging materials and services/utilities."
text,58,1,data/raw/Nestle_2014_auto-paragraph-parsing.pdf,"Any major event triggered by natural hazards (drought, flood, etc.), change in macroeconomic environment (shift in production patterns, biofuels, excessive trading, etc.), resulting in input price volatilities and/or capacity constraints, could potentially impact Nestlé's financial results."
text,58,1,data/raw/Nestle_2014_auto-paragraph-parsing.pdf,"The Group has policies, processes, controls and regular monitoring in place to (if ever possible) anticipate such events and adequately mitigate against them."
text,58,1,data/raw/Nestle_2014_auto-paragraph-parsing.pdf,Nestlé manages risks and opportunities related to climate change proactively given the impact it may have on agriculture and food production systems.
text,58,1,data/raw/Nestle_2014_auto-paragraph-parsing.pdf,"The Group's liquidities/liabilities (currency fluctuation, inter - est rate, derivatives, and/or hedging, pension funding obligations/retirement benefits, banking/commercial credit, and cost of capital, etc.) could be impacted by any major event in the financial markets."
text,58,1,data/raw/Nestle_2014_auto-paragraph-parsing.pdf,"Again, Nestlé has the appropriate risk mitigation measures in place."
text,58,2,data/raw/Nestle_2014_auto-paragraph-parsing.pdf,"Nestlé is dependent on sustainable manufacturing/supply of finished goods for all product categories. A major event in one of Nestlé's key plants, at a key supplier, contract manufacturer, co-packer, and/or warehouse facility could potentially lead to a supply disruption and impact Nestlé's financial results."
text,58,2,data/raw/Nestle_2014_auto-paragraph-parsing.pdf,Business continuity plans are established and regularly maintained in order to mitigate against such an event.
text,58,2,data/raw/Nestle_2014_auto-paragraph-parsing.pdf,"The Group depends on accurate, timely information and numerical data from key software applications, without disruption, to enable day-to-day decision making."
text,59,0,data/raw/Nestle_2014_auto-paragraph-parsing.pdf,"of the environment, including the use of natural resources, release of air emissions and waste water, and the generation, storage, handling, transportation, treatment and disposal of waste materials."
text,59,0,data/raw/Nestle_2014_auto-paragraph-parsing.pdf,Nestlé is subject to health and safety regimes in all countries where it operates and has procedures in place to comply with legislation concerning the protection of the health and welfare of employees and contractors.
text,59,0,data/raw/Nestle_2014_auto-paragraph-parsing.pdf,Our Group companies are party to a variety of legal proceedings arising out of the normal course of business.
text,59,0,data/raw/Nestle_2014_auto-paragraph-parsing.pdf,"The relevant companies believe that there are valid defences for the claims, and such companies intend to defend any such litigation."
text,59,0,data/raw/Nestle_2014_auto-paragraph-parsing.pdf,"Nestlé has factories in 86 countries and operations in 197 countries around the world. Security, political instability, legal and regulatory, fiscal, macroeconomic, foreign trade, labour and/or infrastructure risks could potentially impact Nestlé's ability to do business in a country or region."
text,59,0,data/raw/Nestle_2014_auto-paragraph-parsing.pdf,Events such as infectious disease could also impact the Group's ability to operate. Any of these events could lead to a supply disruption and impact Nestlé's financial results.
text,59,0,data/raw/Nestle_2014_auto-paragraph-parsing.pdf,Regular monitoring and ad hoc business continuity plans are established in order to mitigate against such events.
text,59,0,data/raw/Nestle_2014_auto-paragraph-parsing.pdf,"One of the most valuable assets of Nestlé is the Groupwide geographical and product category spreads, which represent a tremendous natural hedge."
text,59,1,data/raw/Nestle_2014_auto-paragraph-parsing.pdf,GEOGRAPHIC DATA: FACTORIES Americas Argentina 7 P L P L P L P L P L L P L Bolivia 1 L L L L P L L Brazil 23 P L P L P L P L P L P L P L Canada 11 P L P L P L P L P L P L P L Chile 7 P L L P L P L P L P L L Colombia 4 P L L P L L P L P L P L Costa Rica 1 L L L P L L L L Cuba 3 L P L P L L L L Dominican Republic 2 L L P L L P L L L Ecuador 2 P L L P L L P L P L L Guatemala 3 P L L L L P L L L Jamaica 1 P L L P L L L L L Mexico 11 P L P L P L P L P L P L P L Nicaragua 1 P L L P L L L L L Panama 1 L L P L L P L L L Peru 1 P L L P L P L P L P L L Trinidad and Tobago 1 P L L P L L L L L United States 77 P L P L P L P L P L P L P L Uruguay 1 P L L L L P L L L Venezuela 5 P L L P L P L P L P L P L The figure in black after the country denotes the number of factories.
text,59,1,data/raw/Nestle_2014_auto-paragraph-parsing.pdf,"P Local production (may represent production in several factories). L Imports (may, in a few particular cases, represent purchases from third parties in the market concerned)."
text,60,0,data/raw/Nestle_2014_auto-paragraph-parsing.pdf,"Europe Austria 1 P L L P L L P L L L Belgium 1 L P L L L L L L Bulgaria 2 L L P L L L P L L Czech Republic 3 L L L L P L P L L Denmark 1 L L L L P L L L Finland 3 L L P L P L P L L L France 23 P L P L P L P L P L L P L Germany 18 P L P L P L P L P L P L P L Greece 3 P L P L P L L L L L Hungary 3 P L P L L L L P L P L Ireland 1 L L P L P L L L L Italy 15 P L P L P L L P L P L P L Netherlands 1 L L P L P L L L L Poland 7 P L P L P L L P L P L L Portugal 3 P L L P L P L L L L Republic of Serbia 2 L L P L L P L P L L Romania 1 P L L L L L P L L Russia 8 P L P L P L P L P L P L P L Slovak Republic 1 L L L L P L L L Spain 12 P L P L P L P L P L P L P L Sweden 2 P L L L P L L L L Switzerland 11 P L P L P L P L P L P L L Turkey 2 P L P L P L L P P L L Ukraine 3 P L L L L P L P L L United Kingdom 9 P L P L P L P L L P L P L Asia, Oceania and Africa Algeria 2 P L P L P L L L L Angola 1 L L P L L L Australia 9 P L L P L P L P L P L P L Bahrain 1 L P L L L L L L Bangladesh 1 P L P L P L P L P Cameroon 1 P L L P L L P L Côte d'Ivoire 2 P L P L L P Democratic Republic of Congo (DRC) 1 L L L L P L Egypt 3 P L P L P L P L P P L Ghana 1 P L L P L P L L L Greater China Region 29 P L P L P L P L P L P L P L India 7 P L L P L P L P P L Indonesia 4 P L L P L P L P L P L L Iran 2 L P P L P L L L L Iraq 1 L P L L L L L Israel 9 P L L P L P L P P L L Japan 3 P L L P L L P L P L L Jordan 1 L P L L L L L L Kenya 1 P L L P L P L P L L Lebanon 2 L P L L L L L L Malaysia 6 P L L P L P L P L P L L Morocco 1 P L L P L P L P L L L New Zealand 2 P L L P L L P L P L P L Nigeria 2 P L P P L P L P L P Pakistan 4 P L P P L P L P L Papua New Guinea 1 P L P L L P L L Philippines 6 P L L P L P L P L L L Qatar 1 L P L L L L L L Republic of Korea 1 L P L L L L L L Saudi Arabia 7 L P L L L L L L Senegal 1 L L L L P L Singapore 2 P L L P L P L P L L L South Africa 8 P L L P L P L P L P L P L Sri Lanka 1 P L P L P L P L Syria 1 L L L L L Thailand 7 P L P L P L L P L L P L Tunisia 1 P L P L L L United Arab Emirates 2 P L P L P L L P L P L L Uzbekistan 2 L P P L P L L L Vietnam 5 P L P L P L L P L Zimbabwe 1 P L L P L P L P L L"
text,62,0,data/raw/Nestle_2014_auto-paragraph-parsing.pdf,"For our company to be successful over the long term and create value for shareholders, it must create value for society."
text,62,0,data/raw/Nestle_2014_auto-paragraph-parsing.pdf,Our approach to Creating Shared Value is built upon a set of strong principles and values set by the Board of Directors.
text,62,0,data/raw/Nestle_2014_auto-paragraph-parsing.pdf,"In our governance, our Board of Directors plays a central role, among other things, for our long-term strategy; company values, culture and 'tone at the top'; the oversight of management and long-term performance; financial planning and audit process; risk oversight, compliance and integrity; compensation and performance goals; director nomination and evaluation; succession planning; and our engagement with shareholders and other stakeholders."
text,62,0,data/raw/Nestle_2014_auto-paragraph-parsing.pdf,"In this report, we give examples of our key strategies, critical developments in 2014 and an outlook on the future."
text,62,0,data/raw/Nestle_2014_auto-paragraph-parsing.pdf,"We aim to give insights into our strategy, factors that affect our ability to create value over time and our relationship with key stakeholders."
text,62,0,data/raw/Nestle_2014_auto-paragraph-parsing.pdf,Our Nestlé in society report includes both our financial and nonfinancial commitments in line with the UN Global Compact and the Global Reporting Initiative.
text,62,0,data/raw/Nestle_2014_auto-paragraph-parsing.pdf,It reflects our continuous journey towards integrated reporting. Our Corporate Governance Report describes how our governance ensures the effectiveness of our Board.
text,62,0,data/raw/Nestle_2014_auto-paragraph-parsing.pdf,"In 2014, we were an early adopter of new Swiss governance requirements; the related revision of our Articles of Association was adopted by a strong majority of our shareholders."
text,62,0,data/raw/Nestle_2014_auto-paragraph-parsing.pdf,Our Compensation Report explains our compensation system and pay-outs and is submitted annually to a separate advisory vote of our shareholders.
text,62,0,data/raw/Nestle_2014_auto-paragraph-parsing.pdf,"In 2015, we will for the first time submit the compensation of our Board of Directors and Executive Board for approval by our shareholders."
text,62,0,data/raw/Nestle_2014_auto-paragraph-parsing.pdf,We regularly review our governance against legal requirements and best practices.
text,62,1,data/raw/Nestle_2014_auto-paragraph-parsing.pdf,"We lead an intensive dialogue with investors through our periodic reports, roadshows, investor meetings, shareholder surveys, analyst and engagement calls, Chairman's Roundtables and bilateral meetings with shareholders."
text,62,1,data/raw/Nestle_2014_auto-paragraph-parsing.pdf,Our engagement follows a holistic approach that manages both their financial and governance expectations.
text,62,2,data/raw/Nestle_2014_auto-paragraph-parsing.pdf,Distribution of share capital by geography (a) 100% 80% 60% 40% 20% 0%
text,62,3,data/raw/Nestle_2014_auto-paragraph-parsing.pdf,"2010 2012 2014 Share capital by investor type, long-term evolution (a) 100% 80% 60% 40% 20%"
text,62,4,data/raw/Nestle_2014_auto-paragraph-parsing.pdf,1998 2002 2006 2010 2014 (a) Percentage derived from total number of registered shares. Registered shares represent 57.1% of the total share capital.
text,62,5,data/raw/Nestle_2014_auto-paragraph-parsing.pdf,Others 8.83% France 1.91% China 2.04% Canada 2.13% Japan 2.33% Luxembourg 3.00% Belgium 3.49% Germany 4.51% United Kingdom 6.17% United States 28.53% Switzerland 35.28% Institutions 79% Private Shareholders 21%
text,63,0,data/raw/Nestle_2014_auto-paragraph-parsing.pdf,(1) Term expires on the date of the Annual General Meeting 2015. (2) Chairman's and Corporate Governance Committee. (3) Compensation Committee. (4) Nomination Committee. (5) Audit Committee.
text,63,0,data/raw/Nestle_2014_auto-paragraph-parsing.pdf,"Helmut O. Maucher Honorary Chairman David P. Frick Secretary to the Board KPMG SA Geneva branch (1) Independent auditors Board of Directors of Nestlé S.A. at  Peter Brabeck-Letmathe (1, 2, 4) Chairman Paul Bulcke (1, 2) Chief Executive Officer Andreas Koopmann (1, 2, 3, 4) 1st Vice Chairman Chairman, Georg Fischer AG Rolf Hänggi (1, 2, 5) 2nd Vice Chairman Former Chairman, Rüd, Blass & Cie AG Beat Hess (1, 2) Former Group Legal Director, Royal Dutch Shell plc."
text,63,0,data/raw/Nestle_2014_auto-paragraph-parsing.pdf,"Daniel Borel (1, 3) Co-founder and Board member, Logitech International S.A. Steven G. Hoch (1, 4) Founder and CEO, Highmount Capital Naïna Lal Kidwai (1, 5) Chairperson, HSBC Group of Companies in India Titia de Lange (1) Associate Director, Anderson Cancer Center, The Rockefeller University Jean-Pierre Roth (1, 3) Chairman, Geneva Cantonal Bank Ann M."
text,63,1,data/raw/Nestle_2014_auto-paragraph-parsing.pdf,"Veneman (1, 4) Former Executive Director, UNICEF, and Secretary, U.S. Department of Agriculture Henri de Castries (1, 5) Chairman and CEO, AXA Eva Cheng (1, 5) Former Corporate Executive Vice President and Chairwoman, Amway China Paul Bulcke Peter Brabeck-Letmathe Andreas Koopmann BOARD OF DIRECTORS OF NESTLÉ S.A."
text,64,0,data/raw/Nestle_2014_auto-paragraph-parsing.pdf,"For further information on the Board of Directors, please refer to the Corporate Governance Report 2014."
text,64,0,data/raw/Nestle_2014_auto-paragraph-parsing.pdf,Ann M. Veneman Henri de Castries Naïna Lal Kidwai Titia de Lange Eva Cheng Beat Hess Rolf Hänggi Jean-Pierre Roth Steven G.
text,65,0,data/raw/Nestle_2014_auto-paragraph-parsing.pdf,"For further information on the Executive Board, please refer to the Corporate Governance Report 2014. 1 3 2 11 13 4 7 12 10 9 14 5 8 6 EXECUTIVE BOARD OF NESTLÉ S.A."
text,66,0,data/raw/Nestle_2014_auto-paragraph-parsing.pdf,"9 Stefan Catsicas EVP, Innovation Technology, Research and Development 10 Marco Settembri EVP, Nestlé Waters 11 Peter Vogt Deputy EVP, Human Resources 12 Martial Rolland Deputy EVP, Nestlé Professional 13 Heiko Schipper Deputy EVP, Nestlé Nutrition 14 David P."
text,66,1,data/raw/Nestle_2014_auto-paragraph-parsing.pdf,Yves Philippe Bloch Corporate Secretary Compliance at Nestlé means we will not sacrifice our principles and values for short-term success.
text,66,1,data/raw/Nestle_2014_auto-paragraph-parsing.pdf,"We follow applicable laws and our own commitments across the ten Corporate Business Principles, including our commitments to integrity in the Code of Business Conduct, to maintain sustainable trust with employees, shareholders and other stakeholders."
text,66,1,data/raw/Nestle_2014_auto-paragraph-parsing.pdf,"While compliance is a leadership responsibility, line management is supported by all functions engaged in our riskand principles-based compliance programme."
text,66,1,data/raw/Nestle_2014_auto-paragraph-parsing.pdf,"A dedicated Corporate Compliance function and a cross-functional Compliance Committee define the framework, facilitate coordination and provide guidance and best practices."
text,66,1,data/raw/Nestle_2014_auto-paragraph-parsing.pdf,"Under our custodian concept, our Market Heads play a critical role for compliance. Market Compliance Officers and committees ensure a consistent approach and help identify local compliance priorities."
text,66,1,data/raw/Nestle_2014_auto-paragraph-parsing.pdf,"The right tone at the top is reflected in our Corporate Business Principles, our Management and Leadership Principles, our Code of Business Conduct and our Supplier Code."
text,66,1,data/raw/Nestle_2014_auto-paragraph-parsing.pdf,"Awareness campaigns and regular risk assessments help us in their continuous implementation. Proper consequence management is reinforced by our performance evaluation system, which includes an assessment of ""how"" goals were accomplished."
text,66,1,data/raw/Nestle_2014_auto-paragraph-parsing.pdf,"We monitor compliance through our corporate functions, internal and external audit, as well as our CARE programme relying on independent external auditors. 120 audits were conducted in 2014 and gaps addressed."
text,66,1,data/raw/Nestle_2014_auto-paragraph-parsing.pdf,"In 2014, we addressed 920 complaints from employees through our integrity reporting system, which complements our ombudsman system for WHO Code compliance."
text,66,1,data/raw/Nestle_2014_auto-paragraph-parsing.pdf,Our new Tell Us reporting system allowed us to address 87 complaints from suppliers and other third parties.
text,66,2,data/raw/Nestle_2014_auto-paragraph-parsing.pdf,Our WHO Code compliance programme covers all Nestlé operations involved in the marketing of infant nutrition products.
text,66,2,data/raw/Nestle_2014_auto-paragraph-parsing.pdf,We adhere to the decisions of all governments regarding the application of the WHO Code in their countries and voluntarily apply the WHO Code in all developing countries.
text,66,2,data/raw/Nestle_2014_auto-paragraph-parsing.pdf,"Our continued inclusion in the FTSE4Good index is a testimony to our commitment. Our Human Rights compliance programme is based on the applicable UN Framework and includes risk and impact assessments perfomed together with the Danish Institute for Human Rights, training, monitoring and stakeholder engagement."
text,66,2,data/raw/Nestle_2014_auto-paragraph-parsing.pdf,"We continuously reinforce our compliance programme based on selected focus areas. In 2014, they included our enhanced anti-bribery programme; improved efficiency of processes and tools; the launch of 'Tell us'; renovated and re-launched trainings; improved transparency; and a focus on new regulations."
text,66,2,data/raw/Nestle_2014_auto-paragraph-parsing.pdf,"EVP: Executive Vice President SVP: Senior Vice President Executive Board of Nestlé S.A. at  1 Paul Bulcke Chief Executive Officer 2 Luis Cantarell EVP, Europe, Middle East, North Africa 3 José Lopez EVP, Operations 4 Laurent Freixe EVP, United States of America, Canada, Latin America, Caribbean 5 Chris Johnson EVP, Nestlé Business Excellence 6 Patrice Bula EVP, Strategic Business Units, Marketing and Sales 7 Doreswamy (Nandu) Nandkishore EVP, Asia, Oceania, Africa 8 Wan Ling Martello EVP, Chief Financial Officer (includes Legal, Intellectual Property, Tax, Treasury)"
text,67,0,data/raw/Nestle_2014_auto-paragraph-parsing.pdf,"Stock exchange listing At , Nestlé S.A. shares are listed on the SIX Swiss Exchange, Zurich (ISIN code: CH0038863350)."
text,67,0,data/raw/Nestle_2014_auto-paragraph-parsing.pdf,"American Depositary Receipts (ISIN code: US6410694060) representing Nestlé S.A. shares are offered in the USA by Citibank, N.A., New York."
text,67,0,data/raw/Nestle_2014_auto-paragraph-parsing.pdf,Registered Offices Nestlé S.A. Avenue Nestlé 55 CH-1800 Vevey (Switzerland) tel. +41 (0)21 924 21 11 Nestlé S.A. (Share Transfer Office) Zugerstrasse 8 CH-6330 Cham (Switzerland) tel.
